PolicyID,PolicyCode,PolicyInceptionDate,CancelationDate,PolicyStartDate,PolicyExpirationDate,RenewalMonth,AnnualizedPolicyPremium,PolicyStatus,CustomerID,InsuredID,ProductID,BrokerID
6826660,Pol-6826660,6/13/2016,3/15/2019,6/13/2018,12/31/2099,6,421.15,Cancelled,1900280,1900279,58,2230
6826664,Pol-6826664,6/13/2016,,6/9/2019,12/31/2099,6,1755.77,Active,1899187,1899187,58,10016
6826673,Pol-6826673,6/13/2016,,6/13/2019,12/31/2099,6,1303.68,Active,1901297,1901297,58,11136
6826703,Pol-6826703,6/13/2016,,6/9/2019,12/31/2099,6,559.98,Active,1906292,1906292,58,138
6826707,Pol-6826707,6/13/2016,7/10/2019,6/9/2019,12/31/2099,6,338.2,Cancelled,1736668,1736633,58,11932
6826708,Pol-6826708,6/13/2016,,6/7/2019,12/31/2099,6,447.57,Active,1905653,1905614,58,10016
6828046,Pol-6828046,6/14/2016,,6/14/2019,12/31/2099,6,1940.23,Active,1843024,1843024,58,242
6828052,Pol-6828052,6/14/2016,,6/13/2019,12/31/2099,6,895.45,Active,1904065,1904065,58,416
6828055,Pol-6828055,6/14/2016,,6/13/2019,12/31/2099,6,2243.91,Active,644740,644740,58,10050
6828059,Pol-6828059,6/14/2016,,6/10/2019,12/31/2099,6,465.05,Active,1906678,1906711,58,1957
6828066,Pol-6828066,6/14/2016,,6/14/2019,12/31/2099,6,703.97,Active,1831106,1831106,58,10016
6828071,Pol-6828071,6/14/2016,,6/13/2019,12/31/2099,6,2348.93,Active,1649784,1649784,58,9706
6828078,Pol-6828078,6/14/2016,,6/10/2019,12/31/2099,6,579.31,Active,1826712,1826712,58,2559
6828086,Pol-6828086,6/14/2016,,6/14/2019,12/31/2099,6,2337.82,Active,1858999,1858999,58,242
6828096,Pol-6828096,6/14/2016,,6/13/2019,12/31/2099,6,1124.35,Active,1689403,1689403,58,10637
6828102,Pol-6828102,6/14/2016,,6/14/2019,12/31/2099,6,1770.47,Active,450027,450027,58,10067
6828109,Pol-6828109,6/14/2016,,6/14/2019,12/31/2099,6,424.78,Active,391828,1905964,58,10116
6829458,Pol-6829458,6/15/2016,10/15/2018,6/15/2018,12/31/2099,6,430.83,Cancelled,1890636,1890653,58,1706
6829459,Pol-6829459,6/15/2016,,4/13/2020,12/31/2099,4,971.06,Active,472409,472409,58,242
6829472,Pol-6829472,6/15/2016,,6/15/2019,12/31/2099,6,1052.28,Active,1897274,1897274,58,2614
6829484,Pol-6829484,6/15/2016,7/16/2018,6/15/2018,12/31/2099,6,48.62,Cancelled,273135,273135,46,2671
6829486,Pol-6829486,6/15/2016,,6/15/2019,12/31/2099,6,664.53,Active,1836632,1836632,58,10978
6829489,Pol-6829489,6/15/2016,,6/15/2019,12/31/2099,6,491.31,Active,1836632,1836631,58,10978
6830520,Pol-6830520,6/16/2016,,6/16/2019,12/31/2099,6,1794.1,Active,632310,632310,58,1255
6830522,Pol-6830522,6/16/2016,,6/16/2019,12/31/2099,6,802.86,Active,1886286,1886286,58,10112
6830545,Pol-6830545,6/16/2016,,6/15/2019,12/31/2099,6,456.39,Active,1905980,1905979,58,12087
6830548,Pol-6830548,6/16/2016,,6/16/2019,12/31/2099,6,1546.15,Active,1890291,1890291,58,9634
6830550,Pol-6830550,6/16/2016,,6/16/2019,12/31/2099,6,486.3,Active,642020,1874302,58,11074
6830554,Pol-6830554,6/16/2016,,6/16/2019,12/31/2099,6,394.87,Active,526995,526995,58,10016
6830572,Pol-6830572,6/16/2016,,6/14/2019,12/31/2099,6,853.28,Active,1906639,1906639,58,9001
6830574,Pol-6830574,6/16/2016,2/17/2020,6/12/2019,12/31/2099,6,1070.81,Cancelled,729513,729513,58,10016
6830576,Pol-6830576,6/16/2016,,6/16/2019,12/31/2099,6,652.6,Active,1901714,1901874,58,10016
6830579,Pol-6830579,6/16/2016,,6/16/2019,12/31/2099,6,882.08,Active,1833607,1904096,58,10016
6831786,Pol-6831786,6/17/2016,,6/9/2019,12/31/2099,6,451.14,Active,1864340,1906302,58,12181
6831788,Pol-6831788,6/17/2016,2/17/2020,6/17/2019,12/31/2099,6,2727.24,Cancelled,355113,355113,58,2637
6831796,Pol-6831796,6/17/2016,,6/17/2019,12/31/2099,6,725.4,Active,1907209,1907208,58,157
6831806,Pol-6831806,6/17/2016,,6/17/2019,12/31/2099,6,452.82,Active,1855624,1901871,58,1706
6831810,Pol-6831810,6/17/2016,,6/14/2019,12/31/2099,6,393.16,Active,1907553,1907494,58,10764
6831811,Pol-6831811,6/17/2016,,6/17/2019,12/31/2099,6,674.02,Active,842350,842350,58,8662
6831838,Pol-6831838,6/17/2016,,6/15/2019,12/31/2099,6,322.15,Active,570748,1874665,58,242
6833093,Pol-6833093,6/21/2016,,6/21/2019,12/31/2099,6,1383.8,Active,1832271,1832271,58,10055
6833095,Pol-6833095,6/21/2016,,6/21/2019,12/31/2099,6,932.62,Active,1906781,1906781,58,9706
6833103,Pol-6833103,6/21/2016,,6/17/2019,12/31/2099,6,971.74,Active,656011,656011,58,12334
6833110,Pol-6833110,6/21/2016,2/15/2018,6/21/2017,12/31/2099,6,566.18,Cancelled,1905184,1905184,58,10016
6833140,Pol-6833140,6/21/2016,,6/20/2019,12/31/2099,6,325.36,Active,511479,1843499,58,12181
6834571,Pol-6834571,6/22/2016,,6/22/2019,12/31/2099,6,930.56,Active,70351,70351,58,11287
6834574,Pol-6834574,6/22/2016,,6/22/2019,12/31/2099,6,713.48,Active,1898937,1898937,58,1706
6834583,Pol-6834583,6/22/2016,,6/22/2019,12/31/2099,6,799.07,Active,1898181,1898181,58,8530
6834617,Pol-6834617,6/22/2016,,6/22/2019,12/31/2099,6,511.58,Active,1899231,1899230,58,8399
6835612,Pol-6835612,6/23/2016,,6/23/2019,12/31/2099,6,325.41,Active,1908294,1908296,58,10186
6835615,Pol-6835615,6/23/2016,,6/22/2019,12/31/2099,6,325.73,Active,1910422,1904496,58,1512
6835618,Pol-6835618,6/23/2016,7/23/2018,6/22/2018,12/31/2099,6,623.79,Cancelled,166675,166675,58,1255
6835619,Pol-6835619,6/23/2016,,6/9/2019,12/31/2099,6,2656.78,Active,129849,129849,58,221
6835623,Pol-6835623,6/23/2016,,6/22/2019,12/31/2099,6,1310.75,Active,1904062,1904062,58,394
6835666,Pol-6835666,6/23/2016,,6/23/2019,12/31/2099,6,1488.78,Active,664512,664512,58,7973
6835704,Pol-6835704,6/23/2016,,6/22/2019,12/31/2099,6,474.21,Active,1905599,1905598,58,138
6836684,Pol-6836684,6/24/2016,6/15/2017,6/24/2017,12/31/2099,6,382.06,Cancelled,559328,1906269,58,394
6836688,Pol-6836688,6/24/2016,5/15/2017,6/17/2016,12/31/2099,6,690.69,Cancelled,1908669,1908669,58,10693
6836691,Pol-6836691,6/24/2016,,6/16/2019,12/31/2099,6,9.59,Active,1908278,1908278,46,11104
6836694,Pol-6836694,6/24/2016,,6/23/2019,12/31/2099,6,1016.4,Active,1895669,1895669,58,11971
6837924,Pol-6837924,6/27/2016,,6/24/2019,12/31/2099,6,2496.72,Active,1904041,1904041,58,2500
6837936,Pol-6837936,6/27/2016,,6/24/2019,12/31/2099,6,946.5,Active,1885802,1884827,58,9359
6837968,Pol-6837968,6/27/2016,,6/27/2019,12/31/2099,6,434.1,Active,1905701,1905672,58,11001
6837986,Pol-6837986,6/27/2016,11/15/2017,6/24/2017,12/31/2099,6,411.43,Cancelled,1905694,1905693,58,10016
6837988,Pol-6837988,6/27/2016,11/30/2017,6/27/2017,12/31/2099,6,650.52,Cancelled,1835237,1835237,58,9634
6837995,Pol-6837995,6/27/2016,,6/24/2019,12/31/2099,6,993.05,Active,80508,80508,58,2007
6838011,Pol-6838011,6/27/2016,7/29/2019,6/27/2019,12/31/2099,6,688.2,Cancelled,1907875,1907865,58,1706
6839352,Pol-6839352,6/28/2016,,6/28/2019,12/31/2099,6,652.18,Active,1906703,1906702,58,10016
6839362,Pol-6839362,6/28/2016,,6/27/2019,12/31/2099,6,1103.05,Active,856470,856470,58,394
6839365,Pol-6839365,6/28/2016,,6/28/2019,12/31/2099,6,639.74,Active,1907998,1907997,58,9923
6839367,Pol-6839367,6/28/2016,,6/28/2019,12/31/2099,6,248.58,Active,1908282,1908775,58,10016
6839370,Pol-6839370,6/28/2016,1/15/2020,5/4/2019,12/31/2099,5,1239.65,Cancelled,87430,87430,58,10016
6839388,Pol-6839388,6/28/2016,,6/28/2019,12/31/2099,6,505.31,Active,224172,224172,58,10978
6839409,Pol-6839409,6/28/2016,,6/28/2019,12/31/2099,6,594.08,Active,1895665,1895665,58,10016
6839435,Pol-6839435,6/28/2016,,6/27/2019,12/31/2099,6,1583.13,Active,405060,405060,58,597
6839439,Pol-6839439,6/28/2016,,6/22/2019,12/31/2099,6,641.52,Active,159477,159477,58,394
6839466,Pol-6839466,6/28/2016,,6/28/2019,12/31/2099,6,1197.13,Active,1896503,1896503,58,138
6840482,Pol-6840482,7/1/2016,7/31/2017,6/29/2017,12/31/2099,6,223.52,Cancelled,282097,1906280,58,7973
6840504,Pol-6840504,7/1/2016,,6/28/2019,12/31/2099,6,429.6,Active,556363,556363,58,12181
6840506,Pol-6840506,7/1/2016,3/15/2019,6/29/2018,12/31/2099,6,911.9,Cancelled,866411,866411,58,394
6840516,Pol-6840516,7/1/2016,7/31/2017,6/29/2017,12/31/2099,6,890.98,Cancelled,1910130,1910130,58,242
6843519,Pol-6843519,7/1/2016,,6/30/2019,12/31/2099,6,327.02,Active,1901863,1910508,58,2230
6843529,Pol-6843529,7/1/2016,,6/30/2019,12/31/2099,6,594.81,Active,339173,339173,58,839
6843543,Pol-6843543,7/1/2016,,6/30/2019,12/31/2099,6,1451.01,Active,1906664,1906664,58,10112
6843585,Pol-6843585,7/1/2016,,6/30/2019,12/31/2099,6,616.61,Active,542889,1910182,58,10644
6843593,Pol-6843593,7/1/2016,,6/30/2019,12/31/2099,6,171.47,Active,294740,294740,56,394
6843602,Pol-6843602,7/1/2016,8/3/2018,6/30/2018,12/31/2099,6,325.31,Cancelled,1904453,1904465,58,10116
6843612,Pol-6843612,7/1/2016,,7/1/2019,12/31/2099,7,1145.04,Active,1908769,1908769,58,496
6843615,Pol-6843615,7/1/2016,,7/1/2019,12/31/2099,7,500.57,Active,1854164,1910032,58,11136
6843632,Pol-6843632,7/1/2016,,7/1/2019,12/31/2099,7,229.03,Active,1910524,1910524,56,11029
6844823,Pol-6844823,7/4/2016,,6/30/2019,12/31/2099,6,1210.25,Active,552032,552032,58,801
6844835,Pol-6844835,7/4/2016,,7/1/2019,12/31/2099,7,487.43,Active,1830816,1830620,58,12476
6844857,Pol-6844857,7/4/2016,,7/1/2019,12/31/2099,7,436.79,Active,1910821,1910819,58,12250
6844910,Pol-6844910,7/4/2016,,7/4/2019,12/31/2099,7,681.87,Active,1802529,1802529,58,2230
6846861,Pol-6846861,7/5/2016,8/6/2018,7/5/2018,12/31/2099,7,879.95,Cancelled,1910760,1910760,58,138
6846868,Pol-6846868,7/5/2016,4/15/2020,4/5/2020,12/31/2099,4,1288.02,Cancelled,496646,496646,58,597
6846881,Pol-6846881,7/5/2016,1/9/2020,6/30/2019,12/31/2099,6,1367.85,Cancelled,1907204,1907204,58,2230
6846890,Pol-6846890,7/5/2016,,6/30/2019,12/31/2099,6,1114.04,Active,1907148,1907148,58,7973
6846897,Pol-6846897,7/5/2016,,6/30/2019,12/31/2099,6,1153.14,Active,836631,836631,58,7654
6846933,Pol-6846933,7/5/2016,,6/30/2019,12/31/2099,6,1430.93,Active,1803422,1803422,58,8946
6846940,Pol-6846940,7/5/2016,,7/5/2019,12/31/2099,7,1194.93,Active,1903973,1903973,58,10983
6846952,Pol-6846952,7/5/2016,,7/5/2019,12/31/2099,7,737.67,Active,585733,1908314,58,2671
6848307,Pol-6848307,7/6/2016,,6/30/2019,12/31/2099,6,600.04,Active,1908229,1908351,58,2460
6848324,Pol-6848324,7/6/2016,,7/5/2019,12/31/2099,7,325.7,Active,136638,1912220,58,2637
6848345,Pol-6848345,7/6/2016,8/7/2017,7/5/2017,12/31/2099,7,304.71,Cancelled,1911053,1911054,58,528
6849460,Pol-6849460,7/7/2016,,7/5/2019,12/31/2099,7,510.44,Active,1911767,1911767,58,1706
6849495,Pol-6849495,7/7/2016,,7/1/2019,12/31/2099,7,695.27,Active,237475,237475,58,10016
6849507,Pol-6849507,7/7/2016,,4/13/2020,12/31/2099,4,945.62,Active,854509,758787,58,7797
6849510,Pol-6849510,7/7/2016,,6/24/2019,12/31/2099,6,334.63,Active,854509,854508,58,7797
6849521,Pol-6849521,7/7/2016,,7/5/2019,12/31/2099,7,707.58,Active,793557,1911424,58,394
6849530,Pol-6849530,7/7/2016,,7/4/2019,12/31/2099,7,339.88,Active,1913877,1913876,58,11074
6849531,Pol-6849531,7/7/2016,,4/21/2020,12/31/2099,4,1123.68,Active,467200,467200,58,7671
6850423,Pol-6850423,7/8/2016,,6/20/2019,12/31/2099,6,835.37,Active,110195,110195,58,10116
6850435,Pol-6850435,7/8/2016,,6/30/2019,12/31/2099,6,1292.02,Active,428342,428342,58,671
6850436,Pol-6850436,7/8/2016,,7/8/2019,12/31/2099,7,1867.33,Active,357678,357678,58,10072
6850438,Pol-6850438,7/8/2016,,7/6/2019,12/31/2099,7,525.53,Active,1913074,1913073,58,1356
6850443,Pol-6850443,7/8/2016,,7/8/2019,12/31/2099,7,265.94,Active,1910507,1910414,58,394
6850451,Pol-6850451,7/8/2016,,7/6/2019,12/31/2099,7,322.17,Active,1914550,1914548,58,528
6850461,Pol-6850461,7/8/2016,,7/8/2019,12/31/2099,7,291.31,Active,256686,1913784,58,1706
6850464,Pol-6850464,7/8/2016,,7/8/2019,12/31/2099,7,608.03,Active,1911411,1911410,58,242
6850472,Pol-6850472,7/8/2016,,6/30/2019,12/31/2099,6,484.11,Active,1914475,1914475,58,10983
6850480,Pol-6850480,7/8/2016,7/16/2018,7/8/2018,12/31/2099,7,1045.74,Cancelled,1903265,1903265,58,9706
6852279,Pol-6852279,7/11/2016,,7/11/2019,12/31/2099,7,336.09,Active,1910432,1910390,58,2335
6852281,Pol-6852281,7/11/2016,,7/11/2019,12/31/2099,7,1734.84,Active,1914597,1914597,58,11029
6852284,Pol-6852284,7/11/2016,,7/11/2019,12/31/2099,7,1317.7,Active,1908656,1908656,58,10900
6852308,Pol-6852308,7/11/2016,,7/7/2019,12/31/2099,7,1295.53,Active,1913084,1913084,58,2230
6852322,Pol-6852322,7/11/2016,8/6/2019,7/6/2019,12/31/2099,7,1111.64,Cancelled,1914535,1914535,58,12621
6852332,Pol-6852332,7/11/2016,,7/7/2019,12/31/2099,7,1502.35,Active,287222,287222,58,11029
6852335,Pol-6852335,7/11/2016,,7/11/2019,12/31/2099,7,396.06,Active,1914567,1914568,58,394
6863714,Pol-6863714,7/12/2016,,7/12/2019,12/31/2099,7,3050.47,Active,495907,495907,58,10722
6863715,Pol-6863715,7/12/2016,,7/12/2019,12/31/2099,7,2276.01,Active,1911179,1911179,58,10112
6863718,Pol-6863718,7/12/2016,,7/12/2019,12/31/2099,7,328.77,Active,1913029,1913042,58,11118
6863736,Pol-6863736,7/12/2016,,7/4/2019,12/31/2099,7,325.41,Active,1913809,1913810,58,884
6863742,Pol-6863742,7/12/2016,,6/30/2019,12/31/2099,6,455.92,Active,1775811,1775811,58,10978
6863746,Pol-6863746,7/12/2016,,7/12/2019,12/31/2099,7,250.62,Active,1913353,1913477,58,1956
6863749,Pol-6863749,7/12/2016,3/15/2018,7/12/2017,12/31/2099,7,456.55,Cancelled,1898940,1898940,58,1097
6863757,Pol-6863757,7/12/2016,,7/12/2019,12/31/2099,7,1147.01,Active,1915566,1915566,58,11074
6863763,Pol-6863763,7/12/2016,2/15/2018,7/12/2017,12/31/2099,7,349.71,Cancelled,516355,516355,58,11151
6863772,Pol-6863772,7/12/2016,,7/12/2019,12/31/2099,7,849.04,Active,1910431,1910431,58,10016
6865006,Pol-6865006,7/13/2016,,7/13/2019,12/31/2099,7,486.5,Active,1913069,1913069,58,7671
6865008,Pol-6865008,7/13/2016,12/16/2019,7/13/2019,12/31/2099,7,801.44,Cancelled,1906377,1906377,58,9726
6865017,Pol-6865017,7/13/2016,,7/12/2019,12/31/2099,7,649.75,Active,1914897,1914897,58,10016
6865029,Pol-6865029,7/13/2016,,7/8/2019,12/31/2099,7,599.75,Active,1912174,1912159,58,242
6865031,Pol-6865031,7/13/2016,,7/13/2019,12/31/2099,7,674.37,Active,1915295,1915303,58,10016
6865039,Pol-6865039,7/13/2016,,6/30/2019,12/31/2099,6,208.13,Active,1859385,1859386,58,7949
6866219,Pol-6866219,7/14/2016,,7/12/2019,12/31/2099,7,1560.46,Active,849338,849338,58,1097
6866233,Pol-6866233,7/14/2016,,6/6/2019,12/31/2099,6,774.23,Active,21713,21713,58,242
6867440,Pol-6867440,7/15/2016,,7/14/2019,12/31/2099,7,3487.34,Active,551450,551450,58,10016
6867459,Pol-6867459,7/15/2016,,6/30/2019,12/31/2099,6,1498.03,Active,1906388,1906388,58,2230
6867461,Pol-6867461,7/15/2016,,7/15/2019,12/31/2099,7,1439.9,Active,360615,360615,58,11840
6867469,Pol-6867469,7/15/2016,,7/15/2019,12/31/2099,7,194.61,Active,1910836,1910809,58,9410
6867483,Pol-6867483,7/15/2016,,7/15/2019,12/31/2099,7,496.58,Active,1744184,1915292,58,12044
6867484,Pol-6867484,7/15/2016,4/15/2020,7/15/2019,12/31/2099,7,811.26,Cancelled,1915223,1915224,58,10016
6867486,Pol-6867486,7/15/2016,,6/17/2019,12/31/2099,6,1672.68,Active,694728,694728,58,138
6867499,Pol-6867499,7/15/2016,,7/15/2019,12/31/2099,7,1381.66,Active,1819440,1914217,58,10186
6868766,Pol-6868766,7/18/2016,,7/18/2019,12/31/2099,7,259.86,Active,1911520,1911414,58,10016
6868772,Pol-6868772,7/18/2016,,6/19/2019,12/31/2099,6,1826.44,Active,537786,537786,58,528
6868782,Pol-6868782,7/18/2016,,7/18/2019,12/31/2099,7,627.61,Active,1908728,1908728,58,2637
6868783,Pol-6868783,7/18/2016,,7/18/2019,12/31/2099,7,280.46,Active,170278,170278,56,11469
6868791,Pol-6868791,7/18/2016,,7/18/2019,12/31/2099,7,475.53,Active,1724685,1724685,58,542
6870389,Pol-6870389,7/19/2016,,7/19/2019,12/31/2099,7,503.97,Active,1916677,1916677,58,2230
6870391,Pol-6870391,7/19/2016,,7/14/2019,12/31/2099,7,1061.68,Active,1905921,1905921,58,528
6870394,Pol-6870394,7/19/2016,,7/14/2019,12/31/2099,7,573.53,Active,122328,1914147,58,1866
6870399,Pol-6870399,7/19/2016,,7/19/2019,12/31/2099,7,244.26,Active,1911084,1911085,58,507
6870404,Pol-6870404,7/19/2016,,7/19/2019,12/31/2099,7,2810.18,Active,439432,439432,58,2230
6870408,Pol-6870408,7/19/2016,,7/19/2019,12/31/2099,7,562.24,Active,1915673,1915673,58,394
6871458,Pol-6871458,7/20/2016,3/16/2020,7/20/2019,12/31/2099,7,1096.13,Cancelled,1913864,1913864,58,10764
6871462,Pol-6871462,7/20/2016,,7/20/2019,12/31/2099,7,1684.29,Active,800736,800736,58,671
6871491,Pol-6871491,7/20/2016,,7/20/2019,12/31/2099,7,891.92,Active,1899548,1899548,58,1356
6871493,Pol-6871493,7/20/2016,8/21/2017,7/19/2017,12/31/2099,7,723.44,Cancelled,1898485,1898485,58,1515
6871499,Pol-6871499,7/20/2016,,7/20/2019,12/31/2099,7,822.59,Active,737928,737928,58,10016
6871501,Pol-6871501,7/20/2016,,7/20/2019,12/31/2099,7,531.93,Active,1910140,1910140,58,10428
6871502,Pol-6871502,7/20/2016,8/21/2017,7/19/2017,12/31/2099,7,1737.54,Cancelled,1916627,1916627,58,2230
6872639,Pol-6872639,7/21/2016,8/21/2017,7/19/2017,12/31/2099,7,457.63,Cancelled,18283,1913035,58,10072
6872652,Pol-6872652,7/21/2016,,7/20/2019,12/31/2099,7,1755.09,Active,1875111,1915652,58,10112
6872654,Pol-6872654,7/21/2016,,7/14/2019,12/31/2099,7,570.73,Active,1901077,1901077,58,12346
6872656,Pol-6872656,7/21/2016,,7/21/2019,12/31/2099,7,361.95,Active,1892687,1911418,58,2230
6872660,Pol-6872660,7/21/2016,,7/20/2019,12/31/2099,7,322.09,Active,1915680,1915564,58,2230
6872667,Pol-6872667,7/21/2016,,7/20/2019,12/31/2099,7,337.84,Active,1916245,1916269,58,528
6873578,Pol-6873578,7/22/2016,,7/22/2019,12/31/2099,7,332.77,Active,1900606,1900625,58,11136
6873587,Pol-6873587,7/22/2016,,7/22/2019,12/31/2099,7,359.97,Active,1879873,1879874,58,10016
6873595,Pol-6873595,7/22/2016,,7/22/2019,12/31/2099,7,1743.63,Active,1706724,1706724,58,10197
6873596,Pol-6873596,7/22/2016,,7/22/2019,12/31/2099,7,326.92,Active,1914542,1914544,58,528
6875939,Pol-6875939,7/26/2016,,7/22/2019,12/31/2099,7,618.78,Active,1763468,1913079,58,10016
6877171,Pol-6877171,7/27/2016,,7/27/2019,12/31/2099,7,823.94,Active,571723,1918285,58,394
6877174,Pol-6877174,7/27/2016,8/27/2018,7/27/2018,12/31/2099,7,355.84,Cancelled,1910487,1910487,58,2128
6877180,Pol-6877180,7/27/2016,3/15/2019,7/27/2018,12/31/2099,7,253.09,Cancelled,798096,1915322,58,1706
6877193,Pol-6877193,7/27/2016,,7/26/2019,12/31/2099,7,1604.33,Active,152819,1918222,58,597
6877199,Pol-6877199,7/27/2016,,7/27/2019,12/31/2099,7,1223.53,Active,1903230,1903230,58,2230
6877201,Pol-6877201,7/27/2016,,7/21/2019,12/31/2099,7,1604.13,Active,1917882,1917882,58,8530
6877202,Pol-6877202,7/27/2016,,7/27/2019,12/31/2099,7,1098.27,Active,1910854,1910854,58,2468
6878312,Pol-6878312,8/1/2016,,7/28/2019,12/31/2099,7,322.1,Active,1729576,1729575,58,10105
6878318,Pol-6878318,8/1/2016,,7/19/2019,12/31/2099,7,350.56,Active,1914133,1914132,58,10016
6878329,Pol-6878329,8/1/2016,5/15/2018,7/28/2017,12/31/2099,7,1270.56,Cancelled,1918574,1918574,58,7973
6878332,Pol-6878332,8/1/2016,,7/28/2019,12/31/2099,7,322.19,Active,1729576,1916008,58,10105
6878336,Pol-6878336,8/1/2016,,8/1/2019,12/31/2099,8,598.48,Active,793557,1911533,58,394
6879440,Pol-6879440,8/1/2016,8/28/2019,7/28/2019,12/31/2099,7,415.68,Cancelled,1914854,1914854,58,10016
6879445,Pol-6879445,8/1/2016,,7/29/2019,12/31/2099,7,3545.15,Active,465204,465204,58,10072
6879446,Pol-6879446,8/1/2016,3/15/2019,7/29/2018,12/31/2099,7,397.9,Cancelled,551450,1918536,58,10016
6879460,Pol-6879460,8/1/2016,,8/1/2019,12/31/2099,8,445.89,Active,877846,1912179,58,7973
6879461,Pol-6879461,8/1/2016,,8/1/2019,12/31/2099,8,443.45,Active,877846,1912180,58,7973
6880764,Pol-6880764,8/1/2016,,8/1/2019,12/31/2099,8,315.84,Active,1919756,1919756,58,2230
6880783,Pol-6880783,8/1/2016,,8/1/2019,12/31/2099,8,325.7,Active,1918845,1918896,58,10297
6880789,Pol-6880789,8/1/2016,,8/1/2019,12/31/2099,8,600.4,Active,1890687,1890687,58,2230
6880791,Pol-6880791,8/1/2016,,8/1/2019,12/31/2099,8,1808.1,Active,1919794,1919794,58,7841
6882184,Pol-6882184,8/2/2016,9/4/2018,8/1/2018,12/31/2099,8,540.84,Cancelled,1919799,1919810,58,2230
6882190,Pol-6882190,8/2/2016,9/4/2018,8/1/2018,12/31/2099,8,1112.97,Cancelled,1919472,1919472,58,8797
6882193,Pol-6882193,8/2/2016,,8/1/2019,12/31/2099,8,897.46,Active,1906300,1906300,58,394
6882198,Pol-6882198,8/2/2016,,8/1/2019,12/31/2099,8,247.36,Active,1787385,1789606,58,242
6882252,Pol-6882252,8/2/2016,,8/2/2019,12/31/2099,8,232.71,Active,1919766,1919806,58,7949
6882253,Pol-6882253,8/2/2016,,8/1/2019,12/31/2099,8,837.1,Active,1917973,1917973,58,1270
6882255,Pol-6882255,8/2/2016,9/4/2018,8/2/2018,12/31/2099,8,1287.94,Cancelled,1914935,1914935,58,1866
6882262,Pol-6882262,8/2/2016,7/31/2019,6/30/2019,12/31/2099,6,1350.87,Cancelled,652076,652076,58,1356
6882272,Pol-6882272,8/2/2016,9/5/2017,8/2/2017,12/31/2099,8,382.06,Cancelled,559324,1906370,58,394
6882273,Pol-6882273,8/2/2016,,8/1/2019,12/31/2099,8,245.76,Active,1920360,1920361,58,11980
6884374,Pol-6884374,8/3/2016,6/15/2018,8/3/2017,12/31/2099,8,771.36,Cancelled,1903608,1903608,58,1356
6884381,Pol-6884381,8/3/2016,,8/2/2019,12/31/2099,8,562.06,Active,694082,1919508,58,2637
6884386,Pol-6884386,8/3/2016,9/2/2019,8/2/2019,12/31/2099,8,462.48,Cancelled,130720,1918231,58,2230
6898078,Pol-6898078,8/4/2016,2/15/2019,8/4/2018,12/31/2099,8,858.88,Cancelled,1922067,1922067,58,2230
6898083,Pol-6898083,8/4/2016,,8/4/2019,12/31/2099,8,967.91,Active,1922068,1922068,58,2230
6898091,Pol-6898091,8/4/2016,,8/3/2019,12/31/2099,8,337.74,Active,825357,1773783,58,528
6898109,Pol-6898109,8/4/2016,,6/10/2019,12/31/2099,6,1036.43,Active,836638,836638,58,7973
6898114,Pol-6898114,8/4/2016,9/4/2019,8/4/2019,12/31/2099,8,1173.41,Cancelled,545332,545332,58,2230
6898118,Pol-6898118,8/4/2016,,8/3/2019,12/31/2099,8,875.33,Active,185392,185392,58,11029
6898131,Pol-6898131,8/4/2016,9/5/2017,8/4/2017,12/31/2099,8,411.43,Cancelled,1908244,1908243,58,394
6898134,Pol-6898134,8/4/2016,5/15/2018,8/3/2017,12/31/2099,8,740.57,Cancelled,1922104,1922104,58,394
6899242,Pol-6899242,8/5/2016,1/15/2018,8/5/2017,12/31/2099,8,451.85,Cancelled,1922438,1922438,56,12334
6899243,Pol-6899243,8/5/2016,,8/5/2019,12/31/2099,8,835.37,Active,322635,322635,58,10016
6899246,Pol-6899246,8/5/2016,4/18/2017,8/3/2016,12/31/2099,8,1394.27,Cancelled,1904791,1904791,58,1356
6899249,Pol-6899249,8/5/2016,,8/5/2019,12/31/2099,8,476.83,Active,1922729,1922730,58,2230
6899257,Pol-6899257,8/5/2016,,8/4/2019,12/31/2099,8,597.87,Active,1910810,1910810,58,10016
6899258,Pol-6899258,8/5/2016,,8/4/2019,12/31/2099,8,916.56,Active,1917927,1917927,58,197
6899260,Pol-6899260,8/5/2016,,7/31/2019,12/31/2099,7,1359.47,Active,1905628,1905628,58,10550
6899265,Pol-6899265,8/5/2016,,8/4/2019,12/31/2099,8,953.74,Active,1918556,1918556,58,10964
6899266,Pol-6899266,8/5/2016,,8/5/2019,12/31/2099,8,476.69,Active,1922729,1922728,58,2230
6899269,Pol-6899269,8/5/2016,,8/4/2019,12/31/2099,8,1729.03,Active,1781718,1781718,58,11029
6899271,Pol-6899271,8/5/2016,,8/5/2019,12/31/2099,8,586.82,Active,1918309,1918309,58,138
6899275,Pol-6899275,8/5/2016,,8/4/2019,12/31/2099,8,573.55,Active,449288,1913439,58,1706
6899277,Pol-6899277,8/5/2016,,8/5/2019,12/31/2099,8,446.19,Active,1918264,1918308,58,138
6899284,Pol-6899284,8/5/2016,7/15/2019,8/1/2018,12/31/2099,8,217.49,Cancelled,355119,1907521,58,8601
6900399,Pol-6900399,8/8/2016,,8/8/2019,12/31/2099,8,358.69,Active,1914540,1914539,58,2637
